order_release_id,customer_paid_amount,total_commission_plus_tcs_tds_deduction,total_logistics_deduction,vendor_payout_amount,source_file
8302022763,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8317675352,799.008,-145.989,-86.1164,566.8946,02-2025
8283010761,599.004,-109.446,-213.58,275.97399999999993,02-2025
8321794927,798.998,-145.989,-181.72,471.291,02-2025
8322874671,799.008,-145.989,-80.2164,572.7946,02-2025
8301638022,599.004,-109.445,-96.76,392.795,02-2025
8304351246,798.998,-145.989,-181.72,471.291,02-2025
8288239589,798.998,-145.989,-176.9764,476.0346,02-2025
8304732085,798.998,-145.989,-86.1164,566.8946,02-2025
8316839059,799.008,-145.989,-86.14,566.871,02-2025
8318605354,798.998,-145.989,-176.9764,476.0346,02-2025
8310027296,948.99,-173.396,-181.72,593.884,02-2025
8296902296,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8305141400,798.998,-145.989,-181.72,471.291,02-2025
8318974777,499.002,-91.174,-75.4964,332.3296,02-2025
8309317244,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8287766292,798.998,-145.989,-181.72,471.291,02-2025
8290974025,999.002,-182.531,-218.2764,598.1926000000001,02-2025
8297323866,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8297577096,499.002,-91.174,-77.88,329.946,02-2025
8308521365,798.998,-145.989,-86.1164,566.8946,02-2025
8308571045,848.999,-155.125,-97.9164,595.9586,02-2025
8314987844,599.0039999999999,-109.446,-87.32,402.234,02-2025
8297800669,798.998,-145.989,-86.1164,566.8946,02-2025
8301116448,599.004,-109.445,-204.1164,285.4386,02-2025
8302338417,599.004,-109.445,-86.14,403.415,02-2025
8142100724,649.005,-118.581,-177.0,353.419,02-2025
8307887179,798.998,-145.989,-90.86,562.151,02-2025
8306851943,698.9960000000001,-127.717,-177.0,394.283,02-2025
8297912025,599.004,-109.445,-204.1164,285.4386,02-2025
8307284866,798.998,-145.989,-90.86,562.151,02-2025
8285891666,757.996,-138.498,-89.09,530.4119999999999,02-2025
8311374222,698.9960000000001,-127.718,-73.1364,498.14560000000006,02-2025
8313275366,499.002,-91.174,-66.0564,341.7696,02-2025
8317549654,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8313245950,999.002,-182.531,-92.0164,724.4526000000001,02-2025
8323414529,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8311183953,849.0100000000001,-155.125,-92.04,601.835,02-2025
8302578287,599.004,-109.445,-204.1164,285.4386,02-2025
8304911855,799.008,-145.989,-86.1164,566.8946,02-2025
8310472965,798.998,-145.989,-181.72,471.291,02-2025
8316833469,999.002,-182.531,-101.4564,715.0126,02-2025
8297820102,599.0039999999999,-109.445,-87.32,402.235,02-2025
8306325659,798.998,-145.989,-80.2164,572.7946,02-2025
8317865558,599.004,-109.445,-96.76,392.795,02-2025
8315861549,798.998,-145.989,-129.7764,523.2346,02-2025
8297858068,698.9960000000001,-127.717,-86.14,485.1430000000001,02-2025
8303400530,599.004,-109.445,-213.58,275.975,02-2025
8292583397,599.004,-109.445,-204.1164,285.4386,02-2025
8293712327,798.998,-145.989,-181.72,471.291,02-2025
8310391474,798.998,-145.989,-181.72,471.291,02-2025
8316802458,798.998,-145.989,-176.9764,476.0346,02-2025
8284868501,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8299337892,599.004,-109.445,-167.5364,322.0186,02-2025
8300720302,798.998,-145.989,-86.1164,566.8946,02-2025
8316324418,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8304166863,799.008,-145.988,-90.86,562.152,02-2025
8314733683,649.006,-118.581,-80.24,450.179,02-2025
8294569400,798.998,-145.989,-84.96,568.0509999999999,02-2025
8295840982,599.004,-109.445,-86.14,403.415,02-2025
8302653563,798.998,-145.989,-86.1164,566.8946,02-2025
8303955087,949.001,-173.396,-90.86,684.744,02-2025
8287930613,798.998,-145.989,-84.3464,568.6646,02-2025
8303120210,798.998,-145.989,-176.9764,476.0346,02-2025
8287317451,999.002,-182.532,-134.52,681.9480000000001,02-2025
8302432237,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8319654905,949.001,-173.396,-90.86,684.744,02-2025
8290487632,999.002,-182.531,-181.6964,634.7726,02-2025
8300820177,798.998,-145.989,-129.7764,523.2346,02-2025
8301562023,799.008,-145.989,-81.3964,571.6146,02-2025
8291219133,798.998,-145.989,-181.72,471.29100000000005,02-2025
8296540759,798.998,-145.989,-176.9764,476.0346,02-2025
8299580324,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8306862674,599.004,-109.445,-204.1164,285.4386,02-2025
8291420049,948.99,-173.396,-83.7564,691.8476,02-2025
8310008478,949.001,-173.396,-90.86,684.744,02-2025
8283299049,949.001,-173.396,-181.72,593.884,02-2025
8310593780,599.004,-109.446,-96.76,392.794,02-2025
8315216477,949.001,-173.396,-181.72,593.884,02-2025
8320937333,699.0060000000001,-127.718,-169.8964,401.38560000000007,02-2025
8292835387,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8296407519,599.004,-109.446,-213.58,275.97399999999993,02-2025
8294534157,599.004,-109.445,-204.1164,285.4386,02-2025
8306264459,799.008,-145.989,-84.96,568.0509999999999,02-2025
8308819809,599.004,-109.445,-76.6764,412.8786,02-2025
8315946827,599.004,-109.445,-204.1164,285.4386,02-2025
8313279946,798.998,-145.989,-181.72,471.2910000000001,02-2025
8306382392,798.998,-145.989,-176.9764,476.0346,02-2025
8287634509,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8310922383,949.001,-173.395,-90.86,684.745,02-2025
8313021697,599.004,-109.445,-213.58,275.975,02-2025
8315835166,798.998,-145.989,-176.9764,476.0346,02-2025
8323161179,799.008,-145.989,-84.96,568.051,02-2025
8300085241,799.008,-145.989,-84.96,568.0509999999999,02-2025
8308998849,798.998,-145.989,-181.72,471.291,02-2025
8265875917,499.002,-91.174,-87.32,320.50600000000003,02-2025
8307348175,599.004,-109.445,-96.76,392.795,02-2025
8307907368,798.998,-145.989,-176.9764,476.0346,02-2025
8296163847,798.998,-145.989,-134.52,518.4910000000001,02-2025
8291331345,848.999,-155.125,-101.48,592.395,02-2025
8301062515,698.9960000000001,-127.717,-86.14,485.143,02-2025
8311342694,599.004,-109.445,-213.58,275.975,02-2025
8282905745,999.002,-182.531,-218.3,598.169,02-2025
8298776449,949.001,-173.396,-181.72,593.884,02-2025
8299307538,599.004,-109.445,-87.2964,402.2586,02-2025
8305361358,798.998,-145.989,-176.9764,476.0346,02-2025
8315273616,649.006,-118.581,-71.9564,458.4626,02-2025
8290954744,799.008,-145.989,-80.2164,572.7946,02-2025
8300919914,798.998,-145.989,-176.9764,476.0346,02-2025
8310567739,649.006,-118.581,-86.14,444.279,02-2025
8287504513,798.998,-145.989,-129.7764,523.2346,02-2025
8299309676,798.998,-145.988,-181.72,471.2920000000001,02-2025
8301407859,599.004,-109.447,-96.76,392.793,02-2025
8317854196,798.998,-145.989,-90.86,562.151,02-2025
8283436383,848.999,-155.125,-181.72,512.155,02-2025
8298351975,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8305917526,698.9960000000001,-127.718,-74.3164,496.96560000000005,02-2025
8317349413,799.008,-145.989,-80.2164,572.7946,02-2025
8290224730,999.002,-182.531,-90.8364,725.6326,02-2025
8308481972,599.004,-109.445,-87.2964,402.2586,02-2025
8287656434,798.998,-145.989,-176.9764,476.0346,02-2025
8295234286,799.008,-145.989,-80.2164,572.7946,02-2025
8302480055,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8318329186,599.004,-109.445,-93.22,396.335,02-2025
8295061494,799.008,-145.989,-80.2164,572.7946,02-2025
8310792827,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8319766685,599.004,-109.445,-96.76,392.795,02-2025
8299940493,649.005,-118.581,-77.8564,452.5626,02-2025
8318543985,948.99,-173.396,-83.7564,691.8476,02-2025
8319151867,599.004,-109.445,-70.7764,418.7786,02-2025
8286821026,599.0039999999999,-109.446,-87.32,402.234,02-2025
8291235807,798.998,-145.989,-90.86,562.151,02-2025
8296659247,698.9960000000001,-127.717,-177.0,394.283,02-2025
8309286398,599.004,-109.445,-213.58,275.975,02-2025
8285021463,949.001,-173.396,-181.72,593.884,02-2025
8322446960,799.008,-145.989,-84.96,568.0509999999999,02-2025
8299477908,949.001,-173.396,-181.72,593.884,02-2025
8300029998,949.001,-173.395,-181.72,593.885,02-2025
8319765016,599.0039999999999,-109.445,-79.6264,409.9286,02-2025
8298286045,599.004,-109.445,-204.1164,285.4386,02-2025
8319132958,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8305989280,798.998,-145.989,-176.9764,476.0346,02-2025
8317765659,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8293350655,599.004,-109.445,-76.6764,412.8786,02-2025
8308011985,649.006,-118.581,-71.9564,458.4626,02-2025
8303556888,798.998,-145.989,-90.86,562.151,02-2025
8319035651,799.008,-145.989,-80.2164,572.7946,02-2025
8319784546,798.998,-145.989,-90.86,562.151,02-2025
8297721219,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8286181423,798.998,-145.989,-86.1164,566.8946,02-2025
8299849709,649.005,-118.582,-177.0,353.41799999999995,02-2025
8311413016,798.998,-145.989,-80.2164,572.7946,02-2025
8296630288,798.998,-145.989,-181.72,471.291,02-2025
8300242587,798.998,-145.989,-86.1164,566.8946,02-2025
8286397918,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8299099619,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8309789746,599.004,-109.445,-87.2964,402.2586,02-2025
8291789971,798.998,-145.989,-90.86,562.151,02-2025
8302720110,798.998,-145.988,-181.72,471.292,02-2025
8297393422,949.001,-173.396,-181.72,593.884,02-2025
8303269299,998.992,-182.531,-92.04,724.4290000000001,02-2025
8316646253,948.99,-173.396,-83.7564,691.8476,02-2025
8298283643,798.998,-145.989,-181.72,471.291,02-2025
8313883519,599.004,-109.445,-204.1164,285.4386,02-2025
8289712755,599.004,-109.445,-70.7764,418.7786,02-2025
8296540758,798.998,-145.989,-176.9764,476.0346,02-2025
8296867229,599.0039999999999,-109.445,-87.32,402.235,02-2025
8303699572,899.01,-164.26,-89.6564,645.0836,02-2025
8286950730,798.998,-145.989,-86.1164,566.8946,02-2025
8307866420,599.004,-109.445,-213.58,275.975,02-2025
8309725981,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8293644190,599.004,-109.445,-177.0,312.555,02-2025
8284602039,599.004,-109.446,-86.14,403.41399999999993,02-2025
8286908939,798.998,-145.989,-90.86,562.151,02-2025
8302617508,899.0,-164.26,-218.3,516.44,02-2025
8314359491,998.992,-182.532,-92.04,724.4280000000001,02-2025
8308225229,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8311005362,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8300977812,599.004,-109.445,-204.1164,285.4386,02-2025
8285484244,798.998,-145.989,-89.09,563.9209999999999,02-2025
8315043225,799.008,-145.989,-80.2164,572.7946,02-2025
8290470205,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8294719539,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8298986885,798.998,-145.989,-176.9764,476.0346,02-2025
8321221532,599.004,-109.445,-86.14,403.415,02-2025
8319239711,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8286274785,798.998,-145.989,-90.86,562.1510000000001,02-2025
8286434149,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8287838016,948.99,-173.396,-84.96,690.644,02-2025
8297640476,798.998,-145.989,-84.96,568.051,02-2025
8287549880,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8296644339,599.004,-109.445,-167.5364,322.0186,02-2025
8296233974,798.998,-145.989,-90.86,562.151,02-2025
8314942317,798.998,-145.989,-86.1164,566.8946,02-2025
8320068510,798.998,-145.989,-86.1164,566.8946,02-2025
8299251180,798.998,-145.989,-176.9764,476.0346,02-2025
8307514342,599.004,-109.445,-204.1164,285.4386,02-2025
8319300961,798.998,-145.989,-84.3464,568.6646,02-2025
8294277532,599.004,-109.445,-213.58,275.975,02-2025
8309416664,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8306977260,798.998,-145.989,-181.72,471.291,02-2025
8292775401,649.005,-118.581,-77.8564,452.5626,02-2025
8310733482,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8306766763,948.99,-173.396,-83.7564,691.8476,02-2025
8288792975,649.005,-118.581,-168.7164,361.7026,02-2025
8293654487,798.998,-145.989,-90.86,562.151,02-2025
8294665762,698.9960000000001,-127.718,-77.2664,494.01560000000006,02-2025
8301800015,848.999,-155.125,-214.7364,479.1386,02-2025
8306191964,949.001,-173.396,-181.72,593.884,02-2025
8321551026,799.008,-145.989,-90.86,562.151,02-2025
8310718521,949.001,-173.396,-90.86,684.744,02-2025
8311356190,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8305376853,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8309476480,999.002,-182.531,-181.72,634.749,02-2025
8315805284,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8293919376,848.999,-155.125,-101.48,592.395,02-2025
8308797904,798.998,-145.989,-181.72,471.291,02-2025
8304808317,599.004,-109.445,-204.1164,285.4386,02-2025
8317045644,798.998,-145.989,-88.205,564.8059999999999,02-2025
8294033954,599.004,-109.445,-204.1164,285.4386,02-2025
8307515548,599.004,-109.445,-213.58,275.975,02-2025
8309093804,949.001,-173.397,-90.86,684.743,02-2025
8298057545,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8311672298,848.999,-155.125,-178.1564,515.7186,02-2025
8314828615,599.004,-109.445,-87.2964,402.2586,02-2025
8313536138,799.008,-145.988,-84.96,568.052,02-2025
8296256672,848.999,-155.125,-218.3,475.575,02-2025
8307935343,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8312718324,799.008,-145.988,-84.96,568.052,02-2025
8313543971,599.004,-109.445,-87.2964,402.2586,02-2025
8287415926,599.004,-109.445,-167.5364,322.0186,02-2025
8303021689,798.998,-145.989,-176.9764,476.0346,02-2025
8307271947,748.9970000000001,-136.853,-80.2164,531.9305999999999,02-2025
8307979295,599.004,-109.445,-167.5364,322.0186,02-2025
8312949654,599.004,-109.445,-204.1164,285.4386,02-2025
8320157759,599.004,-109.445,-76.6764,412.8786,02-2025
8320933781,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8299210963,798.998,-145.989,-86.1164,566.8946,02-2025
8302085487,798.998,-145.989,-176.9764,476.0346,02-2025
8307147788,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8310184158,798.998,-145.988,-181.72,471.2919999999999,02-2025
8310477674,798.998,-145.989,-86.1164,566.8946,02-2025
8314339721,698.9960000000001,-127.718,-99.0964,472.1856,02-2025
8283189348,798.998,-145.989,-176.9764,476.0346,02-2025
8294565122,649.006,-118.582,-80.24,450.178,02-2025
8284380580,848.999,-155.125,-214.7364,479.1386,02-2025
8303786223,599.004,-109.445,-204.1164,285.4386,02-2025
8302738823,599.004,-109.445,-167.5364,322.0186,02-2025
8282656962,949.001,-173.395,-218.3,557.305,02-2025
8298228576,798.998,-145.989,-181.72,471.291,02-2025
8312268019,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8293692988,798.998,-145.989,-176.9764,476.0346,02-2025
8303272324,798.998,-145.988,-90.86,562.1519999999999,02-2025
8304293606,798.998,-145.989,-181.72,471.291,02-2025
8319978844,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8287478688,949.001,-173.396,-134.52,641.0839999999998,02-2025
8295883220,599.0039999999999,-109.445,-87.32,402.235,02-2025
8285560211,698.9960000000001,-127.718,-122.6964,448.58560000000006,02-2025
8311859461,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8319542097,899.0,-164.26,-84.96,649.78,02-2025
8289803607,798.998,-145.989,-176.9764,476.0346,02-2025
8302512394,999.002,-182.531,-101.4564,715.0126,02-2025
8310472970,798.998,-145.989,-90.86,562.151,02-2025
8316195234,649.005,-118.581,-76.0864,454.3326,02-2025
8298105995,798.998,-145.989,-86.1164,566.8946,02-2025
8300553301,798.998,-145.989,-89.09,563.9209999999999,02-2025
8297866263,599.004,-109.445,-77.8564,411.6986,02-2025
8305755870,799.008,-145.989,-80.2164,572.7946,02-2025
8309478124,799.008,-145.989,-90.86,562.151,02-2025
8311910711,798.998,-145.989,-176.9764,476.0346,02-2025
8317248164,799.008,-145.989,-89.09,563.9209999999999,02-2025
8323588198,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8301156038,649.005,-118.581,-76.0864,454.3326,02-2025
8313418282,798.998,-145.989,-86.1164,566.8946,02-2025
8304313121,649.005,-118.581,-121.5164,408.9026,02-2025
8320277423,999.002,-182.531,-97.94,718.529,02-2025
8287877657,999.002,-182.531,-181.72,634.749,02-2025
8314486184,899.0,-164.26,-90.86,643.88,02-2025
8316121663,798.998,-145.989,-84.3464,568.6646,02-2025
8303519656,949.001,-173.396,-181.72,593.884,02-2025
8312841510,699.0060000000001,-127.718,-79.0364,492.2456,02-2025
8312915560,599.004,-109.445,-204.1164,285.4386,02-2025
8288841250,798.998,-145.989,-110.92,542.0910000000001,02-2025
8298749797,798.998,-145.989,-176.9764,476.0346,02-2025
8317551840,649.006,-118.581,-80.24,450.179,02-2025
8296149240,599.004,-109.445,-204.1164,285.4386,02-2025
8305221546,798.998,-145.989,-176.9764,476.0346,02-2025
8307789647,699.0060000000001,-127.718,-79.0364,492.2456,02-2025
8317981936,599.004,-109.445,-96.76,392.795,02-2025
8301562021,698.9960000000001,-127.718,-122.6964,448.58560000000006,02-2025
8314949209,798.998,-145.989,-90.86,562.151,02-2025
8305044515,798.998,-145.989,-90.86,562.151,02-2025
8308358067,798.998,-145.989,-181.72,471.291,02-2025
8288200196,599.004,-109.445,-213.58,275.975,02-2025
8321928950,649.005,-118.581,-86.14,444.279,02-2025
8289088248,798.998,-145.989,-181.72,471.291,02-2025
8306881603,599.004,-109.445,-70.7764,418.7786,02-2025
8287790663,949.001,-173.395,-181.72,593.885,02-2025
8287909780,798.998,-145.989,-176.9764,476.0346,02-2025
8308464537,848.999,-155.125,-152.7864,541.0886,02-2025
8298118244,599.004,-109.445,-142.1664,347.3886,02-2025
8313901175,799.008,-145.989,-84.96,568.051,02-2025
8302357101,599.004,-109.447,-96.76,392.793,02-2025
8307080455,949.001,-173.396,-84.96,690.644,02-2025
8312378693,799.008,-145.989,-80.2164,572.7946,02-2025
8309074785,798.998,-145.989,-176.9764,476.0346,02-2025
8316369236,798.998,-145.989,-176.9764,476.0346,02-2025
8304147978,949.001,-173.396,-181.72,593.884,02-2025
8287600310,1549.005,-282.471,-237.1564,1029.3726,02-2025
8310659607,798.998,-145.989,-181.72,471.291,02-2025
8315517951,799.008,-145.988,-90.86,562.1519999999999,02-2025
8289088249,798.998,-145.989,-90.86,562.151,02-2025
8306742835,899.0,-164.26,-82.5764,652.1636,02-2025
8315747133,649.005,-118.581,-168.7164,361.7026,02-2025
8294486812,599.004,-109.445,-87.2964,402.2586,02-2025
8301562026,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8305141399,798.998,-145.989,-181.72,471.291,02-2025
8306984060,998.992,-182.531,-84.9364,731.5326,02-2025
8314871979,749.0079999999999,-136.853,-80.2164,531.9305999999999,02-2025
8302196752,798.998,-145.989,-86.1164,566.8946,02-2025
8310406124,799.008,-145.988,-84.96,568.052,02-2025
8311681280,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8321460358,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8314017757,798.998,-145.989,-80.2164,572.7946,02-2025
8290468543,799.008,-145.989,-80.2164,572.7946,02-2025
8313334308,799.008,-145.989,-90.86,562.1510000000001,02-2025
8295910904,599.004,-109.445,-86.14,403.415,02-2025
8305608598,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8317238556,948.99,-173.396,-83.7564,691.8476,02-2025
8309925927,999.002,-182.531,-181.72,634.749,02-2025
8295920929,599.004,-109.445,-96.76,392.795,02-2025
8314420158,599.004,-109.445,-167.5364,322.0186,02-2025
8292771828,798.998,-145.989,-181.72,471.2910000000001,02-2025
8312432244,999.002,-182.531,-218.2764,598.1926000000001,02-2025
8294499180,899.0,-164.26,-101.48,633.26,02-2025
8307112306,698.9960000000001,-127.718,-177.0,394.282,02-2025
8308162708,599.004,-109.445,-96.76,392.795,02-2025
8323419711,599.0039999999999,-109.445,-80.24,409.31500000000005,02-2025
